new_index,s_time,e_time,delta_time,old_index
43104,67200,70140,1560,1697
43105,67200,68280,27600,868
43106,67200,69720,47100,208
43107,67200,71280,6000,1606
43108,67200,70260,27600,1217
43109,67200,70140,27720,974
43110,67200,70200,28800,1056
43111,67200,71640,3600,1672
43112,67200,69720,1500,1681
43113,67200,69720,1500,1680
43114,67200,69480,28800,872
43115,67200,71220,49200,202
43116,67200,68040,30000,691
43117,67200,68580,39600,472
43118,67200,70260,28200,1035
43119,67200,72240,4200,1671
43120,67200,72180,28680,1391
43121,67200,71760,4200,1649
43122,67200,71280,27600,1356
43123,67200,70680,30000,1000
43124,67200,68040,27600,795
43125,67200,72180,46800,319
43126,67200,71280,27600,1337
43127,67200,68040,28800,713
43128,67200,73620,49200,291
43129,67200,70860,27600,1285
43130,67200,68880,42000,379
43131,67200,69180,42000,398
43132,67200,70500,3600,1624
43133,67200,67740,27960,737
43134,67200,67500,28080,724
43135,67200,71820,27900,1396
43136,67200,69660,27600,1128
43137,67200,72720,48600,272
43138,67200,71040,28080,1367
43139,67200,69660,28500,870
43140,67200,67740,27000,972
43141,67200,69240,27600,1229
43142,67200,69180,30300,700
43143,67200,69240,46260,240
43144,67200,70500,28200,1225
43145,67200,70680,28680,1213
43146,67200,70260,27600,1279
43147,67200,67560,4080,1588
43148,67200,68580,46080,218
43149,67200,68100,27240,948
43150,67200,73020,2700,1719
43151,67200,70980,28200,1284
43152,67200,70680,30300,723
43153,67200,68280,27000,920
43154,67200,70740,28500,1175
43155,67200,72120,48000,276
43156,67200,68400,22200,1517
43157,67200,69720,47040,225
43158,67200,70680,48960,194
43159,67200,68100,27600,844
43160,67200,68400,28320,776
43161,67200,70320,64800,70
43162,67200,72120,48000,275
43163,67200,68520,24960,1376
43164,67200,68400,26880,1054
43165,67200,72120,45600,360
43166,67200,72120,42000,530
43167,67200,69480,28200,978
43168,67200,72240,47400,303
43169,67200,71820,3600,1678
43170,67200,68040,27180,904
43171,67200,69180,42000,397
43172,67200,69480,45600,269
43173,67200,68580,27300,980
43174,67200,68100,25800,1189
43175,67200,70980,28560,1238
43176,67200,70140,27600,1228
43177,67200,69480,45600,270
43178,67200,72120,45600,361
43179,67200,68760,27360,1015
43180,67200,71820,3600,1679
43181,67200,72180,42000,535
43182,67200,71220,49200,204
43183,67260,70980,26400,1459
43184,67260,73800,48600,315
43185,67260,70380,28260,1078
43186,67260,71040,0,1751
43187,67260,71520,28080,1297
43188,67260,69720,28560,965
43189,67260,71040,43860,396
43190,67260,70560,28380,1065
43191,67260,68160,27960,775
43192,67260,67680,65160,24
43193,67260,67860,26880,973
43194,67260,71820,34860,686
43195,67260,70500,28260,1184
43196,67260,68220,26460,1067
43197,67260,71160,27780,1330
43198,67260,70860,47520,251
43199,67260,70980,30060,959
43200,67260,70080,27060,933
43201,67260,67860,27600,792
43202,67260,70740,28260,1063
43203,67260,70140,28860,981
43204,67260,71040,43860,394
43205,67260,71820,34860,685
43206,67260,69960,28440,986
43207,67260,69240,43260,340
43208,67260,69720,23160,1520
43209,67320,67920,27900,785
43210,67320,70080,27720,1224
43211,67320,69900,26400,1393
43212,67320,75840,31080,1467
43213,67320,71760,42120,344
43214,67320,70500,27780,1251
43215,67320,70560,67320,21
43216,67320,70080,28740,1021
43217,67320,69180,28380,854
43218,67320,73380,27720,1479
43219,67320,71760,28620,1349
43220,67320,70860,28500,1252
43221,67320,68640,26100,1266
43222,67320,70440,26040,1432
43223,67320,70860,66960,36
43224,67320,70500,27300,1218
43225,67320,70560,66420,90
43226,67320,69660,28320,895
43227,67320,67920,27720,808
43228,67320,72420,27720,1462
43229,67320,67920,27120,865
43230,67320,68880,27720,952
43231,67320,69000,9720,1568
43232,67320,69600,28440,1174
43233,67320,69540,27480,1104
43234,67320,69000,47700,189
43235,67320,68280,28020,784
43236,67320,69720,28620,915
43237,67320,70380,28320,1195
43238,67320,70980,47520,253
43239,67320,70860,28680,1247
43240,67320,68820,27720,962
43241,67320,69540,28620,848
43242,67320,69000,27720,922
43243,67320,69780,28080,1069
43244,67320,68220,25920,1214
43245,67320,72300,27720,1415
43246,67320,68940,28140,954
43247,67320,69840,24180,1485
43248,67320,70380,28920,985
43249,67320,72180,27720,1442
43250,67320,70680,28920,943
43251,67320,70920,27900,1371
43252,67320,67920,26040,1136
43253,67320,70080,4320,1611
43254,67320,70080,4320,1610
43255,67320,68700,27720,946
43256,67320,67920,27300,869
43257,67320,68340,24960,1299
43258,67380,70020,28980,944
43259,67380,72660,47520,314
43260,67380,69660,28080,1020
43261,67380,70320,27600,1259
43262,67380,69480,28680,873
43263,67380,70380,28920,995
43264,67380,69120,28320,883
43265,67380,68820,9240,1573
43266,67380,71640,39780,658
43267,67380,69300,28680,803
43268,67380,68160,24540,1431
43269,67380,71040,38880,630
43270,67380,69360,28500,900
43271,67380,72180,41280,493
43272,67380,69360,28260,938
43273,67380,73260,46860,459
43274,67380,68220,28560,734
43275,67440,71100,27840,1366
43276,67440,71820,49200,222
43277,67440,71820,49200,220
43278,67440,68880,28380,804
43279,67440,71040,28440,1260
43280,67440,70260,29040,942
43281,67440,74640,44040,522
43282,67440,69540,28140,993
43283,67440,69960,28440,1048
43284,67440,70680,30840,729
43285,67440,68880,26880,1093
43286,67440,69600,29940,710
43287,67440,69600,29040,774
43288,67440,68340,25140,1346
43289,67440,69540,30240,699
43290,67440,68100,27840,857
43291,67440,70740,28440,1193
43292,67440,70140,28440,1017
43293,67440,71400,66540,89
43294,67440,70080,26940,1308
43295,67440,72660,47040,331
43296,67440,71400,30840,781
43297,67440,70080,28140,1011
43298,67440,69060,27780,1001
43299,67440,69780,30540,709
43300,67440,73500,64440,128
43301,67440,68760,26340,1258
43302,67440,71220,28140,1257
43303,67440,70620,40740,503
43304,67440,68340,28560,745
43305,67440,68520,28800,743
43306,67440,70620,28140,1168
43307,67440,69420,45840,280
43308,67440,69840,28140,1094
43309,67440,70080,28740,879
43310,67440,68460,26940,1005
43311,67440,71880,27840,1446
43312,67440,67980,28860,708
43313,67440,69480,28800,853
43314,67440,69840,28260,1090
43315,67440,69900,26940,1280
43316,67440,68700,28140,851
43317,67500,74040,42300,500
43318,67500,70200,28620,1281
43319,67500,70500,62100,122
43320,67500,71580,49500,205
43321,67500,74100,39600,673
43322,67500,71280,46800,294
43323,67500,70380,28500,1030
43324,67500,70920,67500,27
43325,67500,71280,46800,295
43326,67500,70440,26100,1435
43327,67500,70200,28500,968
43328,67500,71580,26580,1480
43329,67500,70680,29100,1080
43330,67500,70380,27900,1235
43331,67500,70500,44100,396
43332,67500,71400,30600,850
43333,67500,71760,45900,290
43334,67500,70380,21240,1540
43335,67500,70200,27000,1352
43336,67500,71040,57000,179
43337,67500,70200,27900,1220
43338,67500,70080,25260,1478
43339,67500,70560,28620,1050
43340,67500,70740,28800,1059
43341,67500,71700,3600,1675
43342,67500,71220,45900,309
43343,67500,70140,45900,282
43344,67500,70380,28800,956
43345,67500,70440,2400,1669
43346,67500,70080,28620,1046
43347,67500,70980,28800,1074
43348,67500,70080,45900,252
43349,67500,70680,28140,1206
43350,67500,71160,28140,1357
43351,67500,70440,28800,1075
43352,67500,70320,39420,547
43353,67500,70320,28380,1152
43354,67500,70560,26340,1418
43355,67500,71700,3600,1674
43356,67500,71700,28800,1354
43357,67500,71520,28800,1237
43358,67500,74100,39600,672
43359,67500,70320,2700,1652
43360,67500,71040,53400,302
43361,67500,70620,28800,1052
43362,67500,71220,27900,1321
43363,67500,70440,2400,1670
43364,67500,71460,27600,1388
43365,67500,71760,2400,1722
43366,67500,71280,28500,1244
43367,67500,71040,28500,1185
43368,67500,70140,45900,284
43369,67500,70920,28800,1088
43370,67500,71040,25560,1487
43371,67500,71700,28800,1313
43372,67500,71760,2400,1723
43373,67500,70800,40380,546
43374,67500,70920,27720,1350
43375,67500,70920,45000,293
43376,67500,70680,47100,236
43377,67500,71460,28800,1233
43378,67500,70860,28800,1064
43379,67500,69300,46800,215
43380,67500,68160,9900,1563
43381,67500,68400,26400,1154
43382,67500,69840,28500,976
43383,67500,69660,28800,912
43384,67500,69060,27660,1015
43385,67500,69720,42300,408
43386,67500,69060,27000,1138
43387,67500,68160,28800,716
43388,67500,71940,27900,1382
43389,67500,68820,28800,757
43390,67500,68820,45480,219
43391,67500,68160,28080,768
43392,67500,72540,28800,1428
43393,67500,69180,29100,748
43394,67500,68460,26400,1153
43395,67500,68100,27840,796
43396,67500,72060,39900,659
43397,67500,68100,42300,335
43398,67500,68100,42300,334
43399,67500,72780,4800,1668
43400,67500,68460,27000,1055
43401,67500,68760,28200,855
43402,67500,71940,49500,216
43403,67500,69120,45900,233
43404,67500,68760,27900,982
43405,67500,72540,28800,1389
43406,67500,69060,27000,1099
43407,67500,68460,27600,860
43408,67500,68340,26700,1072
43409,67500,68340,27900,827
43410,67500,68880,28800,735
43411,67500,68280,28200,761
43412,67500,68940,27300,1076
43413,67500,68880,27600,988
43414,67500,72120,49500,221
43415,67500,68940,24300,1465
43416,67500,68940,28800,741
43417,67500,69780,46500,207
43418,67500,68880,27900,925
43419,67500,68940,27300,1070
43420,67500,68880,34620,670
43421,67500,69780,27600,1101
43422,67500,72720,5400,1640
43423,67500,72720,5400,1639
43424,67500,68340,27900,828
43425,67500,68340,27480,903
43426,67500,72000,49140,239
43427,67500,69720,44100,330
43428,67500,69000,1800,1635
43429,67500,68340,27000,1044
43430,67500,68340,27720,787
43431,67500,69000,1800,1634
43432,67500,69000,27000,1132
43433,67500,69720,28800,876
43434,67500,68880,28740,763
43435,67500,68580,28560,771
43436,67500,68940,27900,966
43437,67500,68340,31500,683
43438,67500,68340,31500,684
43439,67500,68340,27000,987
43440,67500,68340,29100,711
43441,67500,69000,28380,885
43442,67500,72540,28800,1315
43443,67500,68280,27900,829
43444,67500,69480,34980,671
43445,67500,68640,28800,720
43446,67500,69480,26700,1290
43447,67500,67920,27840,792
43448,67500,69480,29700,732
43449,67500,68640,5400,1586
43450,67500,68640,5400,1585
43451,67500,67920,28200,746
43452,67500,68520,27600,892
43453,67500,69180,28800,794
43454,67500,72300,28800,1381
43455,67500,68700,34620,670
43456,67500,67920,27900,769
43457,67500,71760,28800,1327
43458,67500,68580,27000,1019
43459,67500,73440,49200,279
43460,67500,70020,27900,1303
43461,67500,72960,47100,307
43462,67500,68580,27840,823
43463,67500,69420,27900,1049
43464,67500,70020,28560,961
43465,67500,70020,27900,1119
43466,67500,72420,45900,300
43467,67500,71820,29100,1364
43468,67500,68700,35100,663
43469,67500,69540,24300,1474
43470,67500,69360,26100,1368
43471,67500,68040,27600,805
43472,67500,69900,38700,600
43473,67500,68700,27000,1023
43474,67500,69240,28260,934
43475,67500,68700,27000,1022
43476,67500,72540,47700,303
43477,67500,69540,27300,989
43478,67500,68700,26640,1169
43479,67500,72480,28980,1391
43480,67500,72300,28800,1333
43481,67500,69540,28200,999
43482,67500,69540,28800,893
43483,67500,68700,27600,964
43484,67500,69300,27300,1177
43485,67560,71580,27960,1323
43486,67560,68160,28560,733
43487,67560,68040,28560,718
43488,67560,72660,28800,1398
43489,67560,71460,49140,211
43490,67560,71700,30960,783
43491,67560,71520,28080,1312
43492,67560,69240,28320,947
43493,67560,72240,28860,1405
43494,67560,69540,28920,867
43495,67560,69660,28680,1050
43496,67560,70200,47460,231
43497,67560,69000,28440,859
43498,67560,71460,49140,213
43499,67560,70200,47460,232
43500,67560,69540,47340,203
43501,67560,71640,30360,1091
43502,67560,70620,27720,1339
43503,67560,69780,28560,929
43504,67560,69540,25560,1424
43505,67560,69180,27720,927
43506,67560,69900,30960,697
43507,67560,72000,28260,1344
43508,67560,68520,28500,751
43509,67560,69900,45960,235
43510,67560,68460,45360,244
43511,67560,71040,39060,577
43512,67560,70080,30960,701
43513,67560,69960,28560,1287
43514,67560,68760,27960,886
43515,67560,70860,48960,201
43516,67560,68880,28680,830
43517,67560,69840,28740,979
43518,67560,70800,28860,1066
43519,67560,71760,27900,1412
43520,67620,69480,28860,884
43521,67620,70560,29760,891
43522,67620,72240,49560,228
43523,67620,69720,43620,341
43524,67620,70680,29220,1209
43525,67620,70260,28980,990
43526,67620,69720,28320,955
43527,67620,69180,27060,1151
43528,67620,70440,28020,1156
43529,67620,70500,28860,1025
43530,67620,69120,28920,790
43531,67620,73260,38400,675
43532,67620,69420,27120,1197
43533,67620,68100,4740,1589
43534,67620,71460,27840,1370
43535,67620,72180,22620,1541
43536,67620,70140,47040,245
43537,67620,71400,40020,591
43538,67620,71220,47880,251
43539,67620,69660,45000,271
43540,67620,76140,31380,1467
43541,67620,70920,29520,1007
43542,67620,72240,49560,224
43543,67620,71520,28920,1253
43544,67620,69060,64920,45
43545,67620,74460,48600,342
43546,67620,70140,30480,756
43547,67620,70980,25740,1502
43548,67680,68940,45060,267
43549,67680,70080,28800,963
43550,67680,69600,28980,863
43551,67680,70800,29280,953
43552,67680,68700,28080,836
43553,67680,69600,28200,974
43554,67680,70380,28680,1115
43555,67680,68520,29220,714
43556,67680,69360,27480,1120
43557,67680,71760,28980,1135
43558,67680,70920,67680,21
43559,67680,70920,28800,1192
43560,67680,69360,28980,806
43561,67680,68640,27480,972
43562,67680,69480,27900,1042
43563,67680,72360,49680,229
43564,67680,72360,48720,257
43565,67680,72360,49680,230
43566,67680,69600,28980,802
43567,67680,70800,28980,1268
43568,67680,68520,28080,822
43569,67680,70500,26160,1441
43570,67680,69600,28800,906
43571,67680,70800,19200,1549
43572,67680,70500,29280,905
43573,67680,69240,66960,10
43574,67680,72240,35280,686
43575,67680,69540,28740,854
43576,67680,70800,28980,1009
43577,67680,69240,66960,11
43578,67680,68820,31080,688
43579,67680,71520,28560,1367
43580,67680,72240,35280,685
43581,67680,71520,28800,1334
43582,67680,69900,25020,1511
43583,67680,68820,28080,838
43584,67680,72180,31560,736
43585,67680,70980,30480,958
43586,67680,71640,40980,502
43587,67680,68880,28800,776
43588,67680,70560,28080,1254
43589,67680,70740,27480,933
43590,67680,71160,49440,194
43591,67680,73200,49680,255
43592,67680,69720,28080,1229
43593,67680,71160,28980,1089
43594,67680,70200,27480,1239
43595,67680,71220,67320,36
43596,67680,68940,28800,765
43597,67680,68220,27480,865
43598,67680,73320,47880,266
43599,67680,69000,28380,858
43600,67680,68280,28380,744
43601,67680,68940,28080,907
43602,67680,69060,23220,1508
43603,67680,68280,28320,738
43604,67680,70620,28680,1150
43605,67680,72600,48480,276
43606,67680,73200,49680,254
43607,67680,72600,48480,275
43608,67680,71160,28500,1307
43609,67680,69660,65580,22
43610,67740,71280,30840,825
43611,67740,72120,49500,220
43612,67740,68040,29280,703
43613,67740,69300,29160,760
43614,67740,70440,29220,1032
43615,67740,72120,49500,222
43616,67740,70740,27840,1399
43617,67740,71100,24540,1518
43618,67740,69960,28740,984
43619,67740,73020,47880,314
43620,67740,68940,26520,1114
43621,67740,69780,28860,992
43622,67740,70380,28740,1139
43623,67740,68880,45240,258
43624,67740,70080,28920,1029
43625,67740,70680,28620,1248
43626,67740,70620,28860,1083
43627,67740,70980,28320,1270
43628,67740,69720,28860,900
43629,67740,69180,29220,839
43630,67740,72780,27780,1473
43631,67740,71640,6120,1614
43632,67740,70980,66840,90
43633,67740,71940,25200,1521
43634,67740,71580,46140,268
43635,67740,68400,28560,731
43636,67800,72540,45600,329
43637,67800,71100,25800,1426
43638,67800,69120,26400,1272
43639,67800,68460,27600,933
43640,67800,68220,28800,719
43641,67800,70800,67500,23
43642,67800,68640,28500,793
43643,67800,70920,44760,325
43644,67800,71100,40860,541
43645,67800,70380,30000,819
43646,67800,70380,30000,818
43647,67800,68940,28200,899
43648,67800,71040,28500,1164
43649,67800,71400,39120,669
43650,67800,73740,30000,1411
43651,67800,69360,28740,770
43652,67800,69360,27060,1170
43653,67800,70680,27900,1255
43654,67800,70560,28500,1082
43655,67800,68520,28920,725
43656,67800,68640,27600,924
43657,67800,69360,27960,1015
43658,67800,70920,28800,1102
43659,67800,73860,45120,443
43660,67800,72600,33600,704
43661,67800,68880,27360,1037
43662,67800,70860,28920,1050
43663,67800,71040,49800,187
43664,67800,70920,30360,807
43665,67800,69120,28200,909
43666,67800,70860,28800,1035
43667,67800,72900,64200,154
43668,67800,70560,4800,1610
43669,67800,69420,28500,960
43670,67800,68820,35400,663
43671,67800,72900,49800,246
43672,67800,71400,29100,1125
43673,67800,68820,27120,1085
43674,67800,72900,49800,247
43675,67800,69360,27300,1143
43676,67800,70560,28800,1105
43677,67800,70560,4800,1611
43678,67800,68640,28200,795
43679,67800,72420,49800,221
43680,67800,69180,42240,386
43681,67800,72480,40500,595
43682,67800,68520,8400,1576
43683,67800,71160,30600,846
43684,67800,68820,28080,877
43685,67800,70500,48000,217
43686,67800,70500,54300,158
43687,67800,69180,27900,980
43688,67800,68160,26880,1006
43689,67800,70500,28800,1113
43690,67800,72780,29280,1391
43691,67800,68520,8400,1575
43692,67800,68220,42000,349
43693,67800,69180,10200,1563
43694,67800,71460,48000,253
43695,67800,69240,26400,1282
43696,67800,68400,25440,1299
43697,67800,68700,27300,1024
43698,67800,71280,49500,198
43699,67800,70740,28800,1145
43700,67800,68700,29040,753
43701,67800,74340,49140,315
43702,67800,70740,28800,1148
43703,67800,70620,30900,723
43704,67800,69240,42000,401
43705,67800,71160,0,1753
43706,67800,70740,29100,1109
43707,67800,68700,28680,754
43708,67800,72840,4800,1671
43709,67800,71340,28800,1240
43710,67800,69300,26400,1341
43711,67800,71160,31500,727
43712,67800,71040,28200,1243
43713,67800,72540,28800,1311
43714,67800,72480,64800,108
43715,67800,71760,26400,1489
43716,67800,71340,28800,1269
43717,67800,70920,67200,32
43718,67800,71220,28800,1124
43719,67800,71220,28800,1267
43720,67800,70920,67200,33
43721,67800,72840,48000,303
43722,67800,71220,28800,1159
43723,67800,70920,39300,578
43724,67800,68400,23160,1491
43725,67800,72600,49800,237
43726,67800,69300,27000,1223
43727,67800,69300,27300,1141
43728,67800,71340,28500,1226
43729,67800,74220,49800,291
43730,67800,72480,45600,381
43731,67800,72720,31500,916
43732,67800,71160,30600,845
43733,67800,70020,42000,428
43734,67800,69720,28200,1144
43735,67800,72120,28800,1302
43736,67800,69720,48600,186
43737,67800,69780,27000,1292
43738,67800,70320,26400,1435
43739,67800,69780,27480,1201
43740,67800,72060,28800,1372
43741,67800,70140,28800,895
43742,67800,73680,41400,649
43743,67800,69780,27900,1117
43744,67800,69480,28320,1010
43745,67800,70080,42300,415
43746,67800,70320,28380,1242
43747,67800,73260,64800,127
43748,67800,73320,28200,1481
43749,67800,69840,27600,1222
43750,67800,71760,29100,1300
43751,67800,69480,29400,750
43752,67800,71640,28800,1261
43753,67800,71940,49800,206
43754,67800,73080,10800,1579
43755,67800,71520,45600,301
43756,67800,69600,29160,814
43757,67800,71580,29160,1238
43758,67800,72240,49200,241
43759,67800,69600,48600,185
43760,67800,70260,28560,1069
43761,67800,69600,48600,184
43762,67800,72180,48000,278
43763,67800,71580,30600,959
43764,67800,70200,27480,1295
43765,67800,71520,40200,659
43766,67800,71580,49800,195
43767,67800,69600,27600,989
43768,67800,69540,28800,840
43769,67800,70320,28800,975
43770,67800,72180,48000,277
43771,67800,71640,44940,288
43772,67800,73080,10800,1580
43773,67800,73020,44400,462
43774,67800,69480,49200,177
43775,67800,69480,46800,214
43776,67800,69900,39000,622
43777,67800,71760,28800,1363
43778,67800,69900,30900,700
43779,67800,72960,27240,1505
43780,67800,69960,28500,977
43781,67800,73440,49800,259
43782,67800,69480,28440,1040
43783,67800,71820,49800,202
43784,67800,72360,4800,1649
43785,67800,71820,49800,204
43786,67800,73440,49800,260
43787,67800,70020,42000,427
43788,67800,70020,28200,1058
43789,67800,69900,28200,1041
43790,67800,73500,3600,1733
43791,67800,73500,3600,1732
43792,67800,71520,30900,755
43793,67800,72360,44400,362
43794,67860,69000,5760,1586
43795,67860,71820,66960,89
43796,67860,69480,26160,1430
43797,67860,71640,600,1751
43798,67860,70020,30000,759
43799,67860,69060,27540,1054
43800,67860,72180,28560,1314
43801,67860,73320,47160,296
43802,67860,68520,31740,687
43803,67860,71820,28860,1336
43804,67860,71220,28260,1317
43805,67860,71640,29160,1293
43806,67860,69540,27060,1262
43807,67860,73080,44040,474
43808,67860,69120,28080,939
43809,67860,73800,27660,1519
43810,67860,69360,66960,12
43811,67860,69360,66960,13
43812,67860,69180,29100,813
43813,67860,72180,28860,1289
43814,67860,69840,43860,340
43815,67860,69600,28260,922
43816,67860,69420,67560,1
43817,67860,68520,27720,887
43818,67860,69720,28860,837
43819,67860,69000,5760,1585
43820,67860,71820,28980,1326
43821,67860,69900,28860,941
43822,67860,70980,29160,1057
43823,67860,71040,28560,1168
43824,67860,68700,27780,882
43825,67860,72060,29160,1221
43826,67860,70080,30960,705
43827,67860,70740,29460,1077
43828,67860,72420,28980,1380
43829,67860,70140,30660,717
43830,67860,69780,42060,401
43831,67860,68700,28740,749
43832,67860,68400,29460,707
43833,67860,69780,28860,861
43834,67860,70020,26760,1316
43835,67860,69840,28740,938
43836,67860,71340,45360,297
43837,67860,69840,28860,866
43838,67920,69840,47520,210
43839,67920,76440,31680,1467
43840,67920,70980,28920,1195
43841,67920,70860,29220,996
43842,67920,70020,29220,873
43843,67920,70680,29340,1021
43844,67920,70800,26640,1429
43845,67920,72000,28320,1402
43846,67920,69840,47520,212
43847,67920,69900,29280,867
43848,67920,71220,29040,1065
43849,67920,73140,47520,331
43850,67920,70800,28920,1087
43851,67920,70140,30720,721
43852,67920,71160,29040,1137
43853,67920,69060,25080,1431
43854,67920,71220,28920,1225
43855,67920,70920,29520,1056
43856,67920,69120,28560,913
43857,67920,73560,8400,1605
43858,67920,69120,23700,1483
43859,67920,68820,29040,745
43860,67920,71040,28920,1079
43861,67920,72000,29040,1137
43862,67920,69000,29280,743
43863,67920,70440,31620,695
43864,67920,71460,27360,1439
43865,67920,70380,28320,1166
43866,67920,70320,28740,1090
43867,67920,69540,28740,954
43868,67920,71400,28920,1063
43869,67920,70440,27360,1310
43870,67920,69300,28320,844
43871,67920,72840,28320,1449
43872,67920,71340,28920,1163
43873,67920,70440,28800,1060
43874,67980,70920,30600,810
43875,67980,71640,28800,1353
43876,67980,68880,28020,948
43877,67980,70380,28980,1130
43878,67980,68340,28320,792
43879,67980,70320,26700,1401
43880,67980,70080,29100,1050
43881,67980,72540,42000,560
43882,67980,70800,31740,706
43883,67980,70080,29280,864
43884,67980,71580,48240,251
43885,67980,68880,28680,775
43886,67980,69240,27900,1096
43887,67980,72960,4800,1676
43888,67980,68520,65880,24
43889,67980,71100,28980,1133
43890,67980,68940,27180,1067
43891,67980,71460,29460,1213
43892,67980,69720,28920,883
43893,67980,71640,28980,1271
43894,67980,70260,29100,1174
43895,67980,70620,47880,232
43896,67980,70620,47880,231
43897,68040,69060,29220,739
43898,68040,71340,49440,201
43899,68040,71280,68040,21
43900,68040,69840,27420,1103
43901,68040,69300,28740,851
43902,68040,70740,29220,986
43903,68040,72660,49980,224
43904,68040,72420,49800,220
43905,68040,69000,28440,778
43906,68040,72780,28860,1407
43907,68040,70320,29220,979
43908,68040,77400,28440,1539
43909,68040,70680,29400,990
43910,68040,71580,67680,36
43911,68040,73200,49500,261
43912,68040,72720,29340,1325
43913,68040,70560,47880,225
43914,68040,72300,40440,658
43915,68040,71220,28740,1131
43916,68040,71400,27900,1395
43917,68040,70200,30000,788
43918,68040,68880,28020,903
43919,68040,72300,28860,1297
43920,68040,70080,29040,889
43921,68040,68460,29580,703
43922,68040,69600,27360,1194
43923,68040,69480,28980,804
43924,68040,71460,49560,200
43925,68040,70020,26040,1424
43926,68040,68700,28440,780
43927,68040,68460,45360,248
43928,68040,72660,49560,242
43929,68040,71580,29400,1247
43930,68040,72540,49680,239
43931,68040,72660,49980,228
43932,68040,69900,29280,884
43933,68040,68580,27840,865
43934,68040,72420,49800,222
43935,68040,69900,29100,854
43936,68040,69660,28440,962
43937,68040,70020,18240,1553
43938,68040,72180,30540,1100
43939,68100,69300,26100,1301
43940,68100,71820,30300,937
43941,68100,70140,29460,853
43942,68100,69540,28200,988
43943,68100,68940,27900,920
43944,68100,71700,29100,1260
43945,68100,72300,30900,1016
43946,68100,74280,2100,1754
43947,68100,68940,10500,1566
43948,68100,70860,28500,1224
43949,68100,69000,25800,1346
43950,68100,73140,48300,303
43951,68100,71160,29220,1050
43952,68100,68580,4740,1594
43953,68100,69720,28500,896
43954,68100,68580,28080,869
43955,68100,71100,29640,995
43956,68100,69480,28800,901
43957,68100,72720,50100,221
43958,68100,74040,49800,279
43959,68100,72360,28800,1319
43960,68100,70860,29100,1129
43961,68100,68520,28800,746
43962,68100,68700,10500,1564
43963,68100,70620,29100,1048
43964,68100,69480,40500,472
43965,68100,68940,27600,1003
43966,68100,68580,29100,718
43967,68100,70980,2400,1695
43968,68100,73380,48240,314
43969,68100,70080,29220,900
43970,68100,68820,28500,817
43971,68100,70800,29100,1008
43972,68100,70800,28800,1108
43973,68100,70980,29220,1106
43974,68100,71880,28500,1348
43975,68100,69900,27900,1053
43976,68100,71040,28200,1203
43977,68100,70080,29580,894
43978,68100,70740,29400,879
43979,68100,71520,30000,1013
43980,68100,70740,32400,689
43981,68100,71760,45600,293
43982,68100,73320,39420,669
43983,68100,68820,28200,805
43984,68100,70680,27180,1393
43985,68100,72660,35700,685
43986,68100,71040,27600,1379
43987,68100,70080,47100,207
43988,68100,70980,2400,1696
43989,68100,72060,43620,404
43990,68100,72420,29100,1294
43991,68100,71700,29400,1199
43992,68100,73380,5400,1668
43993,68100,72000,49680,213
43994,68100,70980,29100,1033
43995,68100,68880,28800,761
43996,68100,72000,49680,211
43997,68100,72660,35700,686
43998,68100,72000,45000,337
43999,68100,72000,28620,1330
44000,68100,71400,4500,1624
44001,68100,70020,31800,690
44002,68100,72180,3600,1693
44003,68100,70500,44700,306
44004,68100,69660,27600,1227
44005,68100,70620,24960,1463
44006,68100,72780,26400,1516
44007,68100,72480,28800,1404
44008,68100,72780,27600,1455
44009,68100,69240,28500,826
44010,68100,70560,28800,1073
44011,68100,69060,28800,784
44012,68100,72480,28800,1324
44013,68100,70200,29100,921
44014,68100,69240,29400,752
44015,68100,71160,44700,332
44016,68100,69120,27900,997
44017,68100,70200,28800,993
44018,68100,71340,28380,1306
44019,68100,73080,46500,313
44020,68100,72180,3600,1694
44021,68100,69660,28260,1015
44022,68100,72720,29400,1196
44023,68100,69660,25260,1416
44024,68100,71220,29400,1081
44025,68100,69120,28500,847
44026,68100,73080,29580,1391
44027,68100,71520,46500,281
44028,68100,73620,49500,272
44029,68100,72480,28800,1403
44030,68100,71520,29100,1191
44031,68100,69600,23640,1494
44032,68100,71280,49500,196
44033,68100,71280,49500,197
44034,68160,69060,28560,822
44035,68160,69420,26880,1136
44036,68160,68760,27660,936
44037,68160,73620,44400,485
44038,68160,71760,28740,1371
44039,68160,71220,29760,985
44040,68160,69120,23040,1503
44041,68160,70080,25920,1423
44042,68160,69360,29280,776
44043,68160,70080,29460,803
44044,68160,70800,26760,1438
44045,68160,69120,67860,0
44046,68160,70800,28260,1181
44047,68160,71040,28200,1385
44048,68160,69480,29280,830
44049,68160,72000,29040,1367
44050,68160,69360,28560,886
44051,68160,69240,9720,1571
44052,68160,72720,28560,1447
44053,68160,69240,27360,1172
44054,68160,71040,29400,1025
44055,68160,69600,29040,859
44056,68160,70860,29280,1281
44057,68160,69660,10020,1573
44058,68160,69000,29340,734
44059,68160,70200,28560,1229
44060,68160,69420,29280,765
44061,68160,69540,47040,218
44062,68160,71340,28620,1251
44063,68160,69720,29460,802
44064,68160,71640,49920,194
44065,68160,73080,48960,275
44066,68160,70680,27660,1308
44067,68160,71580,27960,933
44068,68160,70620,27420,1453
44069,68160,70080,28680,974
44070,68160,73080,48960,276
